"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"MAP_0887c",7060.94032691572,-1.12326554755958,0.0851956683127865,-13.1845382494757,1.0771146524564e-39,1.02086533171701e-37,1.12326554755958,-2.17839495686526
"MAP_3266c",2094.9573340582,3.2560204782328,0.24778090222507,13.1407241195498,1.92376922211047e-39,1.78366863745677e-37,3.2560204782328,9.55344110127883
"MAP_2620c",1075.32018335516,1.78162204840558,0.13724174238619,12.9816338486304,1.55527060677764e-38,1.41132534849078e-36,1.78162204840558,3.43812512043125
"MAP_1894c",5894.20514049122,-1.84451207070367,0.143559853459468,-12.8483836271429,8.78261961743276e-38,7.80372347257307e-36,1.84451207070367,-3.59131467901531
"MAP_4201",1209.24109157485,2.15772665875177,0.169070167059274,12.7623145838336,2.66172804161238e-37,2.31678981581159e-35,2.15772665875177,4.4621117920025
"MAP_0855",1396.99745761433,-1.58939936413002,0.125458049687999,-12.6687714983829,8.80830475710774e-37,7.5134839578129e-35,1.58939936413002,-3.00924039976389
"MAP_1316c",8750.70908326445,-1.1844682481624,0.0936767232923887,-12.6442109259669,1.20427487399286e-36,9.91178146967252e-35,1.1844682481624,-2.27279607969317
"MAP_1497c",701.413330362143,2.80490487103379,0.221837924926179,12.6439375592211,1.20847042537625e-36,9.91178146967252e-35,2.80490487103379,6.98812236671029
"MAP_1891c",1071.1005021973,-1.98930798654751,0.158392912183429,-12.5593245248484,3.53336312794795e-36,2.84335730956566e-34,1.98930798654751,-3.97046502317645
"MAP_3952",2454.49014429899,-1.26866710422074,0.101185523780911,-12.53802971824,4.62348095498672e-36,3.65169375426266e-34,1.26866710422074,-2.40938860961045
"MAP_2104",1605.55124339208,-2.57879260234426,0.20752373820783,-12.4264945524529,1.87685653791308e-35,1.45541693349078e-33,2.57879260234426,-5.97439490502491
"MAP_3712",625.112419300714,-3.1833066948302,0.256815189348647,-12.3953209422851,2.7703434790133e-35,2.10991338178424e-33,3.1833066948302,-9.08386770282132
"MAP_2728",612.672661328959,2.25407010059406,0.182759073675621,12.3335605464646,5.97471125719924e-35,4.4705514933254e-33,2.25407010059406,4.770267271117
"MAP_3626c",5250.66953227974,-2.28838880429058,0.187814384545958,-12.1843106417156,3.76826124589593e-34,2.77097141616313e-32,2.28838880429058,-4.88510240153855
"MAP_4320",636.860144871283,4.31294482275638,0.356234157944702,12.1070501707078,9.69172459218505e-34,7.00596701452021e-32,4.31294482275638,19.8758523231431
"MAP_1331c",2365.12559695992,1.87232082877348,0.15522319501379,12.0621201529007,1.67416850565999e-33,1.19005477943998e-31,1.87232082877348,3.66121076774968
"MAP_3355c",15694.8230076764,-1.02840163520893,0.0855482675107104,-12.0213028870536,2.74607002919126e-33,1.91999814336078e-31,1.02840163520893,-2.03976314133882
"MAP_1669c",179.059663221904,-3.0060557366007,0.250197443676714,-12.0147340133695,2.97324788873243e-33,2.04530681378126e-31,3.0060557366007,-8.03365070930786
"MAP_3703",556.366797430172,-1.98887457089063,0.16564037975997,-12.0071843216775,3.25748068117329e-33,2.20526271511176e-31,1.98887457089063,-3.96927239189133
"MAP_2411",1265.09185373144,1.72008608812626,0.14363639449506,11.9752803192607,4.78816493333774e-33,3.1908630376071e-31,1.72008608812626,3.29456065537832
"MAP_2718c",298.482490504383,3.20511967931516,0.26845793215997,11.9390015915241,7.41073875403556e-33,4.8625847363018e-31,3.20511967931516,9.22225577839126
"MAP_0210c",4746.17183896496,-1.40843959709055,0.118808584753345,-11.8546955172859,2.0346245614832e-32,1.31479905374634e-30,1.40843959709055,-2.6544989983796
"MAP_0095c",1308.29349115331,1.4793755003242,0.125613638879966,11.7771884766261,5.11715588716418e-32,3.25741341175451e-30,1.4793755003242,2.78828010809501
"MAP_1561c",10321.5128908619,1.41752588206742,0.121241179018422,11.6917856914938,1.40403112934709e-31,8.80616583333138e-30,1.41752588206742,2.67127014363713
"MAP_0530c",848.460900479456,-1.24090613379825,0.106628029346543,-11.6377104725933,2.65034894452932e-31,1.63822293455327e-29,1.24090613379825,-2.36346931424209
"MAP_3264c",2457.13728764641,2.50693766800291,0.217473646907558,11.5275469172987,9.58356118543494e-31,5.83912692226857e-29,2.50693766800291,5.684122583494
"MAP_1023",2657.24887834762,1.30332077457677,0.114918611119038,11.341250663278,8.19646176438387e-30,4.92364921480242e-28,1.30332077457677,2.46796301537197
"MAP_1935",3901.01433763042,-1.34423225373869,0.119918996020478,-11.2095022335673,3.66247216951454e-29,2.16950608374715e-27,1.34423225373869,-2.53895047468345
"MAP_3702",3400.98608008506,-1.650755842346,0.147980354675074,-11.1552364229064,6.75131187475432e-29,3.94443084189413e-27,1.650755842346,-3.13998102816107
"MAP_3660",2310.49347838596,-1.08756444205823,0.0975258810316873,-11.1515469591592,7.03721537608537e-29,4.05590859175731e-27,1.08756444205823,-2.12514965693594
"MAP_1404",841.77360795595,-1.79049915001783,0.161395281631617,-11.0938754337603,1.34338908488127e-28,7.63940592935818e-27,1.79049915001783,-3.4593455979108
"MAP_0140",344.305817550554,3.53890436712229,0.319679621532648,11.0701593994501,1.75088894921799e-28,9.82571232686147e-27,3.53890436712229,11.6229499128876
"MAP_2725c",11400.7833693056,6.08639423365247,0.550253804727957,11.0610670591575,1.93778336156447e-28,1.07333065416526e-26,6.08639423365247,67.9496508897899
"MAP_1715",447.758739124281,3.58321607930268,0.326151455304451,10.9863562496076,4.44511277985001e-28,2.43056487257183e-26,3.58321607930268,11.9854824637208
"MAP_2168c",1234.02284174439,1.97998577782828,0.180444396374798,10.972830509603,5.16303521366195e-28,2.78738546661623e-26,1.97998577782828,3.94489192880742
"MAP_1519",289.263112160952,-2.66112957707309,0.242715955155553,-10.9639664000153,5.6947514570484e-28,3.03601437053893e-26,2.66112957707309,-6.32528101865124
"MAP_2942c",813.347510843008,2.01789833151235,0.184859888178103,10.9158257716147,9.68451537463984e-28,5.09931581146159e-26,2.01789833151235,4.0499338155459
"MAP_3342",12891.5183894182,-1.01535578759565,0.0930893492309484,-10.907325016062,1.0633946476872e-27,5.53094899071452e-26,1.01535578759565,-2.02140133569855
"MAP_1653",1114.36635072278,-1.07012371956448,0.0983479361769043,-10.8809982310111,1.41999312492056e-27,7.29671165998334e-26,1.07012371956448,-2.0996134136953
"MAP_1133",483.856754541583,2.90096394109226,0.266826708646798,10.8720898136637,1.56572750637947e-27,7.94979501751006e-26,2.90096394109226,7.46925286951047
"MAP_2450c",2011.98110932423,-1.61420110886119,0.14887532263242,-10.8426371833747,2.16148825833986e-27,1.08455852021406e-25,1.61420110886119,-3.06142026588729
"MAP_3274",278.20978726519,2.90090046846442,0.267655677591931,10.8381802118434,2.26940302686036e-27,1.125465570879e-25,2.90090046846442,7.46892426043835
"MAP_1228",2684.87320012133,-0.92528837046471,0.0855533027208573,-10.815343663397,2.91199208629698e-27,1.42754554575364e-25,0.92528837046471,-1.89906379486668
"MAP_0538c",754.764296302064,-1.77671669332106,0.164669577525611,-10.7895867592465,3.85519123168289e-27,1.86845347762813e-25,1.77671669332106,-3.42645488900431
"MAP_2619c",598.200117976194,1.39370227824768,0.130782414396911,10.6566489437788,1.62341835291136e-26,7.77963963501905e-25,1.39370227824768,2.62752096999928
"MAP_2843c",1482.68287287108,1.73995060538558,0.163706310735947,10.628488282239,2.19643820206377e-26,1.04086765908911e-24,1.73995060538558,3.34023731358665
"MAP_3700c",3151.07015047925,-1.92574589359551,0.181594422481277,-10.6046533108365,2.8351351461925e-26,1.32877487895725e-24,1.92574589359551,-3.79933228424607
"MAP_0543c",295.700912560706,-1.86218482863441,0.176339758522333,-10.5602097010843,4.55642790882908e-26,2.11230054686479e-24,1.86218482863441,-3.6355782024146
"MAP_1315c",2409.74409727501,-1.2422524844087,0.118139465307267,-10.5151354898869,7.35749777580247e-26,3.37416430255887e-24,1.2422524844087,-2.36567597850905
"MAP_2454c",4328.01233879318,-1.43361796646139,0.136785128015007,-10.4808029006202,1.05841324927469e-25,4.80226862569845e-24,1.43361796646139,-2.70123277314055
"MAP_3269",1027.26393865776,2.3227057926079,0.221652990522753,10.4790185195786,1.07857238888108e-25,4.84222235639768e-24,2.3227057926079,5.00269602150361
"MAP_0465",1557.87320797338,1.86208604009387,0.17804038029525,10.4587848947858,1.33557393026182e-25,5.93356542975695e-24,1.86208604009387,3.63532926472631
"MAP_4096",1833.92227918035,1.25482251329114,0.120936078602436,10.3759153413286,3.19139134349588e-25,1.40322516288762e-23,1.25482251329114,2.38637788526804
"MAP_1272c",1113.41271257672,-2.19157669773095,0.211814784977832,-10.3466653565299,4.33316089794099e-25,1.88580930915493e-23,2.19157669773095,-4.56804447727657
"MAP_2988c",2202.40861137743,-1.34647749369333,0.130214049462803,-10.3404932052126,4.62152833375547e-25,1.99099175186536e-23,1.34647749369333,-2.54290487323774
"MAP_4202",2632.71632506528,1.0986795491714,0.107288854441439,10.2403884810895,1.3071046456913e-24,5.5748013138734e-23,1.0986795491714,2.14158590536944
"MAP_0542c",332.577547524749,-1.96705471100838,0.194370966555492,-10.1201056200273,4.49929828472183e-24,1.89995120637016e-22,1.96705471100838,-3.90969132920077
"MAP_0743c",1542.58959718151,-1.35262717365159,0.133808646060622,-10.108667963345,5.05670994398107e-24,2.11439881481169e-22,1.35262717365159,-2.55376747949709
"MAP_1697",5158.32080526632,1.4374280468987,0.142754874571792,10.0692046503519,7.5586842096503e-24,3.12988234506394e-22,1.4374280468987,2.70837601271817
"MAP_2635c",907.88694624984,1.73077470240286,0.172018535726444,10.0615593261139,8.16940026973459e-24,3.35023962984789e-22,1.73077470240286,3.31905998289464
"MAP_0073c",8181.4153100496,-0.853376572764359,0.0857119898356137,-9.95632669829556,2.36645154660734e-23,9.56926315117995e-22,0.853376572764359,-1.80672455063583
"MAP_1934",3238.30682922728,-1.37213642579237,0.137822400340573,-9.95583027433628,2.37829283475985e-23,9.56926315117995e-22,1.37213642579237,-2.58853607752649
"MAP_2963c",1328.77274925076,-1.33268380190434,0.134079908891977,-9.93947425022516,2.8030259140006e-23,1.11728089001987e-21,1.33268380190434,-2.51870786961164
"MAP_1233",2255.51912751805,-1.36747451726095,0.138312446277222,-9.88685077928627,4.74727169996207e-23,1.87473275929058e-21,1.36747451726095,-2.58018501119239
"MAP_2263c",444.380302681163,1.44760665665826,0.146815923830241,9.86001122284318,6.20424563899552e-23,2.42762455507485e-21,1.44760665665826,2.72755191544922
"MAP_3268",1717.73648373154,1.60925855979473,0.166192389273333,9.68310622905855,3.55740034629429e-22,1.37930113426774e-20,1.60925855979473,3.05095004876308
"MAP_1706",166.79153602212,2.9620967465087,0.306014814944283,9.67958609143816,3.6820362750252e-22,1.41476438855698e-20,2.9620967465087,7.792556696324
"MAP_0482",297.181810084752,2.70061459578969,0.279160203749248,9.67406729010515,3.88618964836588e-22,1.47987489734647e-20,2.70061459578969,6.50078795142411
"MAP_0525",356.500973068656,-1.56441898758601,0.162189285809646,-9.64563707014587,5.12917108526426e-22,1.93592165297806e-20,1.56441898758601,-2.95758367947409
"MAP_1456",1807.68408050577,2.8530951608184,0.296177134223153,9.63307031888812,5.79709225393774e-22,2.149965083743e-20,2.8530951608184,7.22548866200174
"MAP_3563",806.147444702064,1.77005665088602,0.183745943453802,9.63317403157282,5.79124233114794e-22,2.149965083743e-20,1.77005665088602,3.41067349272921
"MAP_0862",941.202048424195,-1.25776421612851,0.131387861945901,-9.57291029399957,1.0393787685998e-21,3.78884653681893e-20,1.25776421612851,-2.39124875283514
"MAP_1192",858.965665393198,-1.07798663463538,0.112605678807615,-9.57311075294078,1.03736484536948e-21,3.78884653681893e-20,1.07798663463538,-2.11108787771932
"MAP_1131",3041.12027611492,1.73510093544572,0.18180606786234,9.54369101013451,1.37837232144762e-21,4.91405596870194e-20,1.73510093544572,3.32902783987174
"MAP_1933",1746.22870422594,-1.31377773420096,0.137663376721333,-9.54340773479932,1.38214389631379e-21,4.91405596870194e-20,1.31377773420096,-2.48591632079707
"MAP_2698c",3288.28894657212,-0.884170661256562,0.0926476141611214,-9.54337215547634,1.3826183264812e-21,4.91405596870194e-20,0.884170661256562,-1.84570330685635
"MAP_1932",2959.11876705468,-1.20323592193234,0.126238944696419,-9.53141619510443,1.55152012263373e-21,5.4687878702751e-20,1.20323592193234,-2.30255548559637
"MAP_1177c",3631.64830824274,-1.05064548768174,0.110369913768552,-9.51931057846947,1.74331743599434e-21,6.09446628239004e-20,1.05064548768174,-2.07145644721035
"MAP_1351c",1769.17715332383,1.41765848334099,0.149461766783002,9.48509116314168,2.42171305181952e-21,8.3972407853742e-20,1.41765848334099,2.67151567723352
"MAP_3553",2327.2569926162,0.949901481503188,0.100898095513197,9.41446393682371,4.75502523884947e-21,1.63549860029782e-19,0.949901481503188,1.93174073898493
"MAP_3272",198.259284441614,4.25122195069672,0.452352997611957,9.3980187445194,5.56001231799307e-21,1.89707620289924e-19,4.25122195069672,19.0434366435392
"MAP_4220",218.704389974183,-2.76435663800532,0.294325424813595,-9.39217751832371,5.8772419658472e-21,1.98939976066177e-19,2.76435663800532,-6.79444936972946
"MAP_0521c",803.546863401203,-1.09598359677495,0.116837791202901,-9.38038613612327,6.57315577761386e-21,2.2074416843719e-19,1.09598359677495,-2.13758767823431
"MAP_0524",696.676171458673,-1.4996310488305,0.160192313439179,-9.36144198579085,7.86557799868956e-21,2.62083516909461e-19,1.4996310488305,-2.82770388245332
"MAP_0187c",3528.44064865704,-0.892474069479692,0.0954412409741025,-9.35103169626494,8.67968932786011e-21,2.86968023126538e-19,0.892474069479692,-1.85635685144967
"MAP_3830c",16886.6519488313,-0.878204265151191,0.0939767389569925,-9.34491103753975,9.19667534318167e-21,3.01721694912845e-19,0.878204265151191,-1.83808599543653
"MAP_3204",762.241573858332,-1.16479438773814,0.124736369071077,-9.33804949119864,9.8125053007298e-21,3.19468206928341e-19,1.16479438773814,-2.24201260263751
"MAP_3662c",2256.72495185437,-1.20445910805703,0.129010899685783,-9.33610346870381,9.99446735018128e-21,3.22927297337297e-19,1.20445910805703,-2.30450853051673
"MAP_1618c",2693.98329955655,-1.26591855299663,0.1360309961494,-9.30610367365315,1.32607852599646e-20,4.25242474689843e-19,1.26591855299663,-2.4048027314012
"MAP_3961",1733.60575836968,1.30717333137265,0.141128422173826,9.26229678783354,2.00081146162328e-20,6.36825439091291e-19,1.30717333137265,2.47456224369835
"MAP_3524",2266.33388009021,2.1535173990516,0.233528695935643,9.22163929543406,2.92592261495363e-20,9.24374811316833e-19,2.1535173990516,4.44911194543571
"MAP_1168c",942.47009779879,1.43092244388223,0.155518410781193,9.20098422234694,3.5468594399237e-20,1.1123055522996e-18,1.43092244388223,2.69619051829575
"MAP_1707",218.909324030272,2.27779780226092,0.248741165135019,9.15730132977595,5.32113274674564e-20,1.65654242079344e-18,2.27779780226092,4.84937157564765
"MAP_1714",383.67501831905,3.21293064187039,0.350966421738493,9.15452431590269,5.45978146354527e-20,1.68738898130584e-18,3.21293064187039,9.27232183401337
"MAP_0895c",629.233094501396,-1.45247670093102,0.158790965961081,-9.14709909433399,5.84828631658332e-20,1.7944561971387e-18,1.45247670093102,-2.73677475422594
"MAP_1320c",363.032066802826,-1.42115289612056,0.156241038757372,-9.09590020281086,9.3806109165551e-20,2.85773611136482e-18,1.42115289612056,-2.67799431145625
"MAP_2837c",1772.7712019504,0.947300609101066,0.10423354256249,9.08825111199826,1.006448683898e-19,3.04432882044324e-18,0.947300609101066,1.92826135840772
"MAP_0879c",1441.67363673839,1.15817161605326,0.127656860384916,9.07253721077817,1.16277256142152e-19,3.49241195384704e-18,1.15817161605326,2.23174410639019
"MAP_2449c",611.549345452163,-1.3866082051821,0.153113032115133,-9.05610832747043,1.35187811210818e-19,4.03200010359537e-18,1.3866082051821,-2.61463254103729
"MAP_2262",227.762652464841,2.35653005375963,0.26043804966491,9.04833244140643,1.45168226542583e-19,4.2996005986397e-18,2.35653005375963,5.12137092842502
"MAP_4209",816.027631626573,1.47550421761187,0.163804186558197,9.00773202818996,2.10361633631066e-19,6.18753356852756e-18,1.47550421761187,2.78080815402121
"MAP_1234",1858.04253940012,-1.11773871099318,0.124789563912624,-8.95698867716059,3.33665950355023e-19,9.74715944016556e-18,1.11773871099318,-2.17006568380239
"MAP_1716",232.622746197358,3.19432304996446,0.357734425510019,8.92931410056591,4.28658184411432e-19,1.24061542300448e-17,3.19432304996446,9.15349721799159
"MAP_4095c",1071.79848147241,1.09593630962555,0.122741201698484,8.92883803042552,4.30506641511519e-19,1.24061542300448e-17,1.09593630962555,2.13751761576893
"MAP_4318c",248.197170112133,1.96511024525749,0.220771298062596,8.90111288243779,5.52894923684476e-19,1.58261533524449e-17,1.96511024525749,3.9044253930157
"MAP_1317c",908.979168313285,-1.29476469793548,0.14569269077586,-8.88695713587587,6.28052252625991e-19,1.78576190496657e-17,1.29476469793548,-2.4533697798085
"MAP_0884c",450.629088464787,-1.45228629417423,0.163785399616333,-8.8670070566498,7.51381516852731e-19,2.12227958236881e-17,1.45228629417423,-2.73641357878388
"MAP_2822",2333.10415667153,-0.877465620796198,0.0990311945174677,-8.86049719052339,7.96583696963666e-19,2.23515096549345e-17,0.877465620796198,-1.83714515603281
"MAP_0627c",11050.5479248986,1.16176283328763,0.131552265079042,8.8311883690455,1.03569397694092e-18,2.8870815762438e-17,1.16176283328763,2.23730637782597
"MAP_4238",296.081556964102,1.89289450517351,0.215004008329175,8.80399635282822,1.32028682600912e-18,3.65650864475904e-17,1.89289450517351,3.7137958337652
"MAP_4207c",437.948351225344,1.94649866097745,0.22120365978222,8.79957710868721,1.37332682855793e-18,3.77886382180617e-17,1.94649866097745,3.85437959463593
"MAP_0658c",11767.3435114909,-0.972143593066061,0.110580508469599,-8.79127439835675,1.47872913853283e-18,4.03997392696479e-17,0.972143593066061,-1.96175325377637
"MAP_4007c",6690.79881918556,0.812490416773471,0.0924268136676778,8.79063536361639,1.48716507979712e-18,4.03997392696479e-17,0.812490416773471,1.75624049435524
"MAP_0824",11094.916789165,0.944904556193352,0.10758608016333,8.78277705404698,1.59487103860121e-18,4.30514239217351e-17,0.944904556193352,1.92506152645477
"MAP_0178c",377.288300347072,1.50574271622849,0.172709334686472,8.71836324864512,2.82252179022653e-18,7.57110404736865e-17,1.50574271622849,2.8397082510778
"MAP_3201",474.485221671221,-1.2561742047471,0.144233312733783,-8.70932089777121,3.0570070996865e-18,8.14883455010184e-17,1.2561742047471,-2.38861478084679
"MAP_0306c",841.886302280523,1.20230527659327,0.138160263099858,8.70225091945776,3.2536519578035e-18,8.61914633542355e-17,1.20230527659327,2.30107064544245
"MAP_1134",276.27958696446,2.51317493872908,0.290192090324587,8.66038400949534,4.70177643624435e-18,1.237844228431e-16,2.51317493872908,5.70875021417464
"MAP_3381",662.558539684092,-1.3274794467604,0.153347890405735,-8.65665281242599,4.85819598383191e-18,1.27117827429712e-16,1.3274794467604,-2.50963829146504
"MAP_2125",2489.7988415349,1.1692094093251,0.136301666621499,8.57810060805731,9.64525690549742e-18,2.5083549208504e-16,1.1692094093251,2.24888425275257
"MAP_0142c",560.219584687384,1.58203547560142,0.186277822263269,8.49288152706392,2.01575756036562e-17,5.21042787573294e-16,1.58203547560142,2.99391959260346
"MAP_2261c",424.230656498612,1.55746373538888,0.183599071232477,8.48296086104263,2.19534523228911e-17,5.64045025042954e-16,1.55746373538888,2.94335944393988
"MAP_0527",319.855354340332,-1.39805390954013,0.16496416684271,-8.47489449556126,2.35292678756506e-17,6.00912140656585e-16,1.39805390954013,-2.63545838144934
"MAP_0927",1638.10885212914,-1.43778312405048,0.169824598115552,-8.46628309446776,2.53347964857557e-17,6.4317206554612e-16,1.43778312405048,-2.70904268222766
"MAP_2467c",1090.12256683314,-1.01909247006795,0.120534930163965,-8.45474808573467,2.79690528597194e-17,7.05846215660965e-16,1.01909247006795,-2.02664369462647
"MAP_1713",1068.11519286127,4.13075368107406,0.488989806863504,8.44752512852915,2.97542834653663e-17,7.46482464586984e-16,4.13075368107406,17.5178483628023
"MAP_4129",3767.89197492248,-0.685513466134616,0.0814604783540459,-8.4152889841282,3.91927510615465e-17,9.77526802792374e-16,0.685513466134616,-1.60827427668178
"MAP_2457c",5485.97156176253,-0.955845355795477,0.113854373468202,-8.39533279819444,4.64576477107594e-17,1.15198760166505e-15,0.955845355795477,-1.93971588907659
"MAP_2456c",1241.55292745798,-1.30790026855377,0.156407570155467,-8.36212893822042,6.15964707733043e-17,1.51854883149216e-15,1.30790026855377,-2.47580942659196
"MAP_2286c",13160.2164507916,0.993492274688929,0.119853558822625,8.28921797941128,1.13995463943576e-16,2.79419915930663e-15,0.993492274688929,1.99099869395751
