"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"MAP_3811",383.070878407218,-1.82203972707922,0.217950404888431,-8.35988227694246,6.27808720400548e-17,4.77441946458458e-16,1.82203972707922,-3.53580748743
"MAP_1364",247.435029784621,1.34432587109474,0.161377135425559,8.33033668338266,8.061276920653e-17,6.11486195737168e-16,1.34432587109474,2.53911523406498
"MAP_3210",332.140554847521,1.47820363110939,0.177450600074869,8.33022616145402,8.06880635294561e-17,6.11486195737168e-16,1.47820363110939,2.7860161695433
"MAP_3825",602.081269623783,1.24713750256683,0.149720780252963,8.3297555653912,8.10094395660051e-17,6.1285402106456e-16,1.24713750256683,2.37369982071445
"MAP_3266c",2094.9573340582,2.08259272206304,0.250094294404976,8.32723004344398,8.27558364938745e-17,6.24978973521448e-16,2.08259272206304,4.23567742314893
"MAP_2941c",316.787142943856,2.38078253346706,0.286057169092293,8.32275080195221,8.5945014154774e-17,6.47939014858349e-16,2.38078253346706,5.20819163549369
"MAP_0262",1179.72057047246,0.892173697380737,0.107235936158025,8.31972685039098,8.81662587838185e-17,6.6353499257718e-16,0.892173697380737,1.855970394336
"MAP_3032c",791.050834123725,0.940752056519704,0.113128230924528,8.31580277382149,9.1133266996445e-17,6.84679985206452e-16,0.940752056519704,1.91952860100088
"MAP_2512",534.395023018935,-5.10129455987315,0.613781729917665,-8.31125188518963,9.46976750952913e-17,7.10232563214685e-16,5.10129455987315,-34.3275397913656
"MAP_0075",2543.89162088866,-1.3102112842084,0.157820470025075,-8.30190965722147,1.0245110273604e-16,7.67060751982401e-16,1.3102112842084,-2.47977853946542
"MAP_2135c",937.177671630462,-1.18861602439585,0.143311319583459,-8.29394375720363,1.09554268441098e-16,8.18833449688619e-16,1.18861602439585,-2.27933981469378
"MAP_1389",764.399937956675,-1.14519540198451,0.138195610530571,-8.28677117592797,1.1636420198198e-16,8.68240615131409e-16,1.14519540198451,-2.211760852408
"MAP_2246c",1019.88862175399,1.07386325866896,0.129819866400478,8.27194857338882,1.31787150704267e-16,9.81633742403357e-16,1.07386325866896,2.10506277818052
"MAP_3919",495.745619962082,-1.97363706023089,0.23862398234114,-8.27090823339519,1.3294234868705e-16,9.88545669724221e-16,1.97363706023089,-3.92757019526386
"MAP_3391c",1217.67909348685,-1.51213375205735,0.183316209057263,-8.248772761742,1.60029403576802e-16,1.18793157945237e-15,1.51213375205735,-2.85231586027888
"MAP_2816c",1364.11872149168,-1.53633359456168,0.186554650019011,-8.23530045702487,1.79107549783066e-16,1.3272876346786e-15,1.53633359456168,-2.90056428607749
"MAP_2854c",472.798850490727,-1.48566289427894,0.180661235808795,-8.22347355052587,1.97692382425365e-16,1.46252017610602e-15,1.48566289427894,-2.80045819938868
"MAP_0048",1444.99456338694,0.972507213561905,0.118387884837692,8.21458390691919,2.12901187013332e-16,1.57124262369607e-15,0.972507213561905,1.96224776132884
"MAP_3939c",187.428318345642,1.50666785835412,0.183416416908343,8.214465660983,2.13111068501306e-16,1.57124262369607e-15,1.50666785835412,2.84152982540268
"MAP_3295",3043.14982779559,-0.865449489277731,0.105448068852478,-8.20735266843525,2.26118663911595e-16,1.66432519122747e-15,0.865449489277731,-1.82190721623298
"MAP_1467c",235.24945885188,1.8558991993588,0.226584863203455,8.19074660645956,2.59610649275117e-16,1.90761203436953e-15,1.8558991993588,3.61977293031875
"MAP_2831",4625.31343775787,-1.26230736016115,0.154253138499307,-8.18334960599083,2.76060753247375e-16,2.0250662337708e-15,1.26230736016115,-2.39879082552761
"MAP_0559c",345.376098530453,1.17796013989003,0.144063842801695,8.17665360705049,2.91835418830776e-16,2.13717857224558e-15,1.17796013989003,2.26256641255538
"MAP_1727",78.825616087288,2.20117062386224,0.26923938984772,8.17551482755627,2.94605202185581e-16,2.15383635211307e-15,2.20117062386224,4.59852321558987
