"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"MAP_2230c",2837.78414867385,-1.68694398137842,0.131032459887784,-12.8742449223888,6.28507204772727e-38,8.33538518524805e-37,1.68694398137842,-3.21973952830941
"MAP_4002",1233.46755616307,1.0849679226309,0.0843603398872097,12.8611136949129,7.44955456839112e-38,9.84971500683932e-37,1.0849679226309,2.12132831588139
"MAP_0848",213.854533684174,-3.31074294674351,0.257537274658623,-12.8553932673709,8.02168585739024e-38,1.0574040448378e-36,3.31074294674351,-9.9227702272787
"MAP_2856c",7501.19864337721,-1.9535833476468,0.1532773143206,-12.7454173913866,3.30616576020626e-37,4.34496104437983e-36,1.9535833476468,-3.87335396529703
"MAP_0517",592.853457128507,-1.57005933121622,0.123274908315231,-12.7362441609071,3.7187035227894e-37,4.87239768799214e-36,1.57005933121622,-2.9691692466201
"MAP_0460",3009.15137388358,2.14848150788955,0.168844656969426,12.7246046540791,4.31654066769083e-37,5.63872429563217e-36,2.14848150788955,4.43360888739173
"MAP_3109",609.931296124431,1.0879035737193,0.0855016154654505,12.7237779987783,4.36246392740145e-37,5.68165212101686e-36,1.0879035737193,2.12564927066361
"MAP_1801c",1047.02765417475,-1.64062806840456,0.129019106121937,-12.7161636576058,4.80896867606138e-37,6.24448171369165e-36,1.64062806840456,-3.11801543203836
"MAP_3119",642.486023205413,1.57613039839128,0.124068240687162,12.7037377951179,5.63716145999791e-37,7.29811081874729e-36,1.57613039839128,2.98169026231983
"MAP_0656c",2169.56998899319,1.36470017165062,0.107970820515391,12.6395276532707,1.27819496965713e-36,1.64989558397879e-35,1.36470017165062,2.57522800619095
"MAP_3910c",239.349433942692,1.6542707651617,0.13100138669607,12.6278874360292,1.48203799741639e-36,1.90735659430808e-35,1.6542707651617,3.14764047548749
"MAP_3039c",231.911755896617,-4.58660360537495,0.363533701092733,-12.6167218928761,1.70783565575133e-36,2.19147053171631e-35,4.58660360537495,-24.0273161830339
"MAP_4136",312.453139171057,1.71110297924639,0.135714432138073,12.6081136124531,1.90498150548417e-36,2.43725574966357e-35,1.71110297924639,3.27411042328551
"MAP_1037",242.64118209195,-2.33255573421066,0.185053729824114,-12.6047485583115,1.98805603921234e-36,2.53608321717703e-35,2.33255573421066,-5.03696858888006
"MAP_2741c",224.52067316183,1.77670076374031,0.1409615919886,12.6041479716261,2.00325714300359e-36,2.54800250645193e-35,1.77670076374031,3.42641705586081
"MAP_1775",644.659897117002,-2.68121223743293,0.2129418290312,-12.5912896006922,2.35789384834175e-36,2.99033184848006e-35,2.68121223743293,-6.4139461328148
"MAP_1668c",3830.66887736263,1.36823727081643,0.108805698958232,12.5750515268659,2.896114142555e-36,3.65806555767131e-35,1.36823727081643,2.58154951691276
"MAP_2803c",2164.83966201618,0.972923940797683,0.077370237285354,12.5749122005324,2.90122440780828e-36,3.65806555767131e-35,0.972923940797683,1.96281464495604
"MAP_1490",178.344307519296,-3.04527403727517,0.242234150177751,-12.5716131893069,3.02487980312265e-36,3.80295582184495e-35,3.04527403727517,-8.25503331392535
"MAP_3116c",487.865214612148,-1.56873182415296,0.124915478811474,-12.5583461639732,3.57732087849411e-36,4.48453770070587e-35,1.56873182415296,-2.9664383990414
"MAP_1878c",1619.0986448076,1.31636682760951,0.104983304694023,12.5388206386348,4.57757177328183e-36,5.72196471660228e-35,1.31636682760951,2.49038160845123
"MAP_0921c",1773.74412442708,-2.5996413714682,0.207523734349905,-12.5269592878709,5.31620878430861e-36,6.62622011797778e-35,2.5996413714682,-6.06135933176935
"MAP_0986c",163.476822220919,3.43336119050159,0.274372092128395,12.5135219251633,6.29691231379744e-36,7.82616244714825e-35,3.43336119050159,10.8030081638871
"MAP_2885c",195.128021365274,2.065944484103,0.16534221233859,12.4949609351563,7.95353491551433e-36,9.85694498076562e-35,2.065944484103,4.18708000308115
"MAP_2262",227.762652464841,1.45583058210649,0.116519781864881,12.4942783002693,8.02209566296475e-36,9.91366935622065e-35,1.45583058210649,2.74314442660489
"MAP_3258",120.287737059612,-3.85560629892476,0.30873576036022,-12.4883696479676,8.64061469495484e-36,1.0647782981035e-34,3.85560629892476,-14.4761524294254
"MAP_3169c",511.322335390943,1.27856509237066,0.102506176977776,12.4730541130986,1.04733545208818e-35,1.28698000468463e-34,1.27856509237066,2.42597568776203
"MAP_3420c",1126.13750164722,1.54906269627646,0.124753015533279,12.4170360905083,2.11243433576376e-35,2.58847587621757e-34,1.54906269627646,2.92626960773048
"MAP_2957",65.7197732643898,3.17752118788912,0.256017060334792,12.4113650228383,2.26753614597306e-35,2.77072534690528e-34,3.17752118788912,9.04751245026494
"MAP_2859c",1009.24640049802,-2.06988703718861,0.166889863605379,-12.4027127380425,2.52623907992847e-35,3.07819047554309e-34,2.06988703718861,-4.19853797671007
"MAP_3257c",444.318797179442,-1.61365369540654,0.130178222474641,-12.3957269098591,2.75634849109023e-35,3.34919439559846e-34,1.61365369540654,-3.06025886677414
"MAP_4267",232.129790705122,-2.77167324325268,0.224817696486187,-12.3285367948024,6.35909526874512e-35,7.70531042313127e-34,2.77167324325268,-6.82899483738096
"MAP_0470",1594.26925366081,1.71578658586785,0.139318233516708,12.3155924573367,7.46648376912888e-35,9.02200122103074e-34,1.71578658586785,3.28475686151184
"MAP_1294",762.676958943907,1.67832898728618,0.136332138694468,12.3105894425045,7.9440869874781e-35,9.57251479100547e-34,1.67832898728618,3.20057027731704
"MAP_1857",262.267428828523,-2.04088784659971,0.166570111112058,-12.2524253179295,1.63045809928468e-34,1.95925213588076e-33,2.04088784659971,-4.11498692494001
"MAP_1179",1673.4716136712,-1.11557345899233,0.0910630917183931,-12.2505554988422,1.66849119031042e-34,1.9994315916943e-33,1.11557345899233,-2.16681120889934
"MAP_0886c",911.588149878189,1.61567249782446,0.132266890004213,12.2152452346389,2.57723169264142e-34,3.07993347884346e-33,1.61567249782446,3.06454416782789
"MAP_3606",1756.63733697796,-1.50718079287519,0.123462456916437,-12.2076040807716,2.83103628819126e-34,3.37397475441972e-33,1.50718079287519,-2.8425402800254
"MAP_0259",2815.18311469208,-1.42900152572603,0.117133124052753,-12.1998071619985,3.11560924722679e-34,3.70297820367118e-33,1.42900152572603,-2.6926029861216
"MAP_0082",699.72141439977,-1.79771892177072,0.147365767098803,-12.199026661093,3.145615317139e-34,3.72845412249446e-33,1.79771892177072,-3.47670081368113
"MAP_1093",443.725548928427,1.67104895843632,0.137121653728805,12.1866161397183,3.66318647968581e-34,4.33012532245469e-33,1.67104895843632,3.18446045922767
"MAP_2301c",239.592357325202,-2.44602194364401,0.200971192838288,-12.1710077404587,4.43572035568169e-34,5.22910123230768e-33,2.44602194364401,-5.44911501992456
"MAP_2783",964.045289237763,1.53503359909369,0.126326622107963,12.1513072500411,5.64556084689117e-34,6.63734856323691e-33,1.53503359909369,2.89795179906255
"MAP_2200",104.254121926687,2.24841501216047,0.185165112736869,12.1427572339483,6.26777552435395e-34,7.34900903798913e-33,2.24841501216047,4.75160533592832
"MAP_4079",635.70539101867,1.78356933485418,0.146897568447338,12.1415851447097,6.35822011688968e-34,7.43501545926616e-33,1.78356933485418,3.44276888409413
"MAP_0811",1585.17881659545,1.24539190671798,0.102644227762193,12.1330924677354,7.05345454169725e-34,8.22587862101422e-33,1.24539190671798,2.37082948796191
"MAP_0487c",53.0790944391277,3.15755943325585,0.260726122992588,12.1106370048912,9.27708763963047e-34,1.07901955166825e-32,3.15755943325585,8.92318922041149
"MAP_3354c",7164.90380982633,0.868253092518865,0.071981645242043,12.0621456983833,1.67364922118328e-33,1.9414330965726e-32,0.868253092518865,1.82545118856857
"MAP_0187c",3528.44064865704,-1.06218430756325,0.088063926279166,-12.0615143162716,1.68653086733037e-33,1.95117267895934e-32,1.06218430756325,-2.08809059611374
"MAP_1741c",645.724324132778,-3.14277716944701,0.260599041387256,-12.059818611446,1.72161660550704e-33,1.98648069866196e-32,3.14277716944701,-8.83222649597273
"MAP_0883",5650.65288383812,2.10544391285369,0.174659831926439,12.0545398998233,1.83554619151574e-33,2.11233490293478e-32,2.10544391285369,4.30330147084485
"MAP_1553c",295.418479034553,2.75315206665531,0.228472345394541,12.0502639472668,1.93329856200591e-33,2.21895745243423e-32,2.75315206665531,6.74188522411082
"MAP_0659c",348.699867822981,-1.91415284070927,0.158878652830487,-12.0478919389602,1.98973685377306e-33,2.27174680155192e-32,1.91415284070927,-3.76892435848731
"MAP_2332c",6004.80185632989,-1.93976133515361,0.16100358368554,-12.0479388765793,1.98860433055266e-33,2.27174680155192e-32,1.93976133515361,-3.83642176606612
"MAP_3057c",907.951735415749,1.34672748424123,0.111830288402286,12.0426004750758,2.12160488392462e-33,2.41596367672044e-32,1.34672748424123,2.5433455465921
"MAP_1388",293.052780541626,-2.29812378576683,0.190848170072479,-12.0416338542521,2.14661500141077e-33,2.43806142457881e-32,2.29812378576683,-4.91817743917218
"MAP_4099",308.659297132677,1.68911033618914,0.140491686467918,12.0228490286851,2.69515600541505e-33,3.05310641238423e-32,1.68911033618914,3.22457792974151
"MAP_0752c",260.254949550429,-2.03293001551687,0.169131122561121,-12.0198458139022,2.7949249587174e-33,3.1579022260833e-32,2.03293001551687,-4.09235135601152
"MAP_0857c",125.524959841187,2.13372938556131,0.177724482272309,12.0058269872578,3.3113715730145e-33,3.73172703176505e-32,2.13372938556131,4.38850449658969
"MAP_1231",1549.16228802392,-1.66184687912536,0.138438881607005,-12.0041917403158,3.37747374317521e-33,3.79638521519694e-32,1.66184687912536,-3.16421335217776
"MAP_1510",1573.04574959212,-1.2968032608104,0.108033338106043,-12.0037322140086,3.39628409436365e-33,3.80768964187677e-32,1.2968032608104,-2.45683890085462
"MAP_2843c",1482.68287287108,1.75750011938607,0.146542646031949,11.9930966648637,3.86192650073376e-33,4.31860675531925e-32,1.75750011938607,3.38111742031619
"MAP_3721",232.324975158007,-2.09817770401319,0.175102645192375,-11.9825585827561,4.38575636672706e-33,4.89180517827249e-32,2.09817770401319,-4.28168215757949
"MAP_3611",249.862403510372,-2.55782607849318,0.213876871075844,-11.9593393414949,5.80216958569533e-33,6.4550991554411e-32,2.55782607849318,-5.88819756481319
"MAP_2684c",2580.5704594823,1.48600525443177,0.124282569066777,11.9566666958207,5.99192002867312e-33,6.6491969705939e-32,1.48600525443177,2.80112284371012
"MAP_1038",278.141551930318,-1.7628724425007,0.147462592412525,-11.9547094192477,6.1347785689004e-33,6.79040375946991e-32,1.7628724425007,-3.39373153298025
"MAP_2829",859.16412594898,1.29272760358581,0.108159633319265,11.952033895769,6.33554799140353e-33,6.99483090421456e-32,1.29272760358581,2.44990805102263
"MAP_1129",143.721955945417,1.92802743874832,0.161716682766505,11.9222544376087,9.06226276157365e-33,9.97848614940437e-32,1.92802743874832,3.80534547885105
"MAP_2480c",177.805175270054,1.78271728516119,0.149531026071398,11.9220561243925,9.08386325325088e-33,9.97848614940437e-32,1.78271728516119,3.44073619941153
"MAP_1489c",376.796549275147,-1.78925498988848,0.150233702102225,-11.9098109468873,1.05215541841639e-32,1.15286550884416e-31,1.78925498988848,-3.45636359240596
"MAP_0192c",185.428415270308,2.27376952244372,0.191255778903236,11.8886317343337,1.35609949863071e-32,1.48216905001095e-31,2.27376952244372,4.83585009102631
"MAP_0440c",104.280280648501,2.11619950817871,0.178262473825313,11.8712562591971,1.66941755471851e-32,1.82004169499386e-31,2.11619950817871,4.33550337632111
"MAP_3750",25.5865692632553,3.73912208416661,0.315818082746076,11.8394806644841,2.43958904621506e-32,2.65305308775888e-31,3.73912208416661,13.3532784357556
"MAP_2089c",242.146875399607,-1.77878340744103,0.150419464232324,-11.8254869243098,2.88226556441633e-32,3.1266471833444e-31,1.77878340744103,-3.43136693013579
"MAP_1962",5659.23727153455,-1.503450942523,0.127152181863944,-11.8240278734008,2.93278137298103e-32,3.17353208270335e-31,1.503450942523,-2.83520085195331
"MAP_1356c",493.873966056036,-2.2929797312928,0.193948799692179,-11.8226033619803,2.98294931173649e-32,3.21980881043517e-31,2.2929797312928,-4.90067247662079
"MAP_2461c",250.285808294772,1.41265668593478,0.119617981466864,11.8097351970959,3.47654466814004e-32,3.7433092342597e-31,1.41265668593478,2.662269618303
"MAP_1605c",369.242553363582,-1.54834828981181,0.131212818424977,-11.8002822315497,3.89004563279284e-32,4.17819716114786e-31,1.54834828981181,-2.92482091043565
"MAP_3700c",3151.07015047925,-2.08211110290405,0.176729905077378,-11.7813173836789,4.87255143888578e-32,5.22059082737762e-31,2.08211110290405,-4.2342636504031
"MAP_0262",1179.72057047246,1.1203957880671,0.0951012337558419,11.7810857316903,4.88596220434994e-32,5.22209719629539e-31,1.1203957880671,2.17406607519246
"MAP_2160c",5575.15883781004,-0.916278935713094,0.0778081115101766,-11.7761364198288,5.18140679580453e-32,5.52429401023277e-31,0.916278935713094,-1.88724135237308
"MAP_2692",1019.31473775833,-1.14032205523698,0.0970614758605813,-11.7484516398137,7.19246505163681e-32,7.64968776885578e-31,1.14032205523698,-2.2043022469272
"MAP_2670c",393.804187618282,-1.6513217954753,0.140559484724968,-11.7482060972722,7.21339186565684e-32,7.65323283307494e-31,1.6513217954753,-3.14121304923881
"MAP_2363c",387.666665275276,-1.404036299037,0.119587707925609,-11.7406406008752,7.88866430642273e-32,8.34931623672479e-31,1.404036299037,-2.6464094641628
"MAP_1815c",55.3201922151758,3.49701623934399,0.2978736244553,11.7399324822355,7.95499328033368e-32,8.39908271103192e-31,3.49701623934399,11.2903338334366
"MAP_2617c",133.345624056492,2.04818129641317,0.174494089281491,11.7378262200565,8.15557617427621e-32,8.59001364602942e-31,2.04818129641317,4.13584264340677
"MAP_0500",279.265053321023,1.78157268822699,0.151838574745676,11.7333338462315,8.60032446659943e-32,9.0365728091081e-31,1.78157268822699,3.43800749088236
"MAP_0884c",450.629088464787,-1.55882446341333,0.132887328408094,-11.7304221710758,8.90135980293217e-32,9.3303409982542e-31,1.55882446341333,-2.94613688542406
"MAP_3306c",857.021287853749,-1.37464409004721,0.117431090605108,-11.705963752562,1.18801672106467e-31,1.24227710015176e-30,1.37464409004721,-2.59303933282322
"MAP_2706c",385.43185876562,1.36747032724671,0.116941174899467,11.6936598971432,1.37338004200876e-31,1.43266263375014e-30,1.36747032724671,2.58017751758083
"MAP_3506c",162.79061667507,-2.39470254426006,0.204853081779131,-11.6898536427291,1.43633917736068e-31,1.49475488553085e-30,2.39470254426006,-5.25868668982179
"MAP_4350c",263.418778319154,1.79391436270306,0.153487326562376,11.6877034924054,1.47316275044348e-31,1.52941717528142e-30,1.79391436270306,3.46754441711048
"MAP_1516",256.771428996931,2.91397867803134,0.249811755704582,11.664697963523,1.93087098510848e-31,1.99983066314807e-30,2.91397867803134,7.53693880001865
"MAP_0631c",331.720250160477,-1.63578050326668,0.14044377623099,-11.6472267206507,2.37048115556331e-31,2.44930950752978e-30,1.63578050326668,-3.10755624455454
"MAP_3381",662.558539684092,-1.48292829531732,0.127339022153731,-11.6455134509125,2.41860600103842e-31,2.49311282097562e-30,1.48292829531732,-2.79515501573841
"MAP_1715",447.758739124281,3.04708663403059,0.261670536973161,11.6447448355377,2.44050999220087e-31,2.50974431822075e-30,3.04708663403059,8.2654114256348
"MAP_0161",1520.09687194486,-0.938048785637324,0.0806000791960841,-11.6383109668569,2.63175753531706e-31,2.70003426382765e-30,0.938048785637324,-1.91593522390079
"MAP_2227",1052.72389975698,-1.08032464765027,0.0929916463380631,-11.6174375892093,3.36064994944226e-31,3.43972406589972e-30,1.08032464765027,-2.11451185323892
"MAP_2058c",1656.48421495309,-1.55082671811743,0.133834571753166,-11.5876391114969,4.76074341092007e-31,4.86132249706627e-30,1.55082671811743,-2.9298498242702
"MAP_0336c",76.4871222121127,2.12130902494118,0.18307134102407,11.5873353692333,4.7776523262236e-31,4.86716337683201e-30,2.12130902494118,4.35088542225637
"MAP_2879c",156.936035257319,-3.57124177065878,0.308573611683579,-11.5733868206489,5.62187749617567e-31,5.71382409073929e-30,3.57124177065878,-11.8864151553436
"MAP_2752",61.2140551078372,2.69337810909971,0.232923204322681,11.5633739323302,6.3176774305508e-31,6.40603655545361e-30,2.69337810909971,6.46826196441122
"MAP_3618c",2457.2077403216,-5.59705867030791,0.484187245330122,-11.5596986998115,6.59397449381412e-31,6.67064861583522e-30,5.59705867030791,-48.4041443320717
"MAP_3234c",515.360854896034,-1.7461594088146,0.151115427164993,-11.555136636765,6.95367971193112e-31,7.01821502248268e-30,1.7461594088146,-3.35464338448216
"MAP_3392c",1426.64528854855,1.73801747435952,0.150642757816337,11.5373450377117,8.55243183305183e-31,8.61182372078135e-30,1.73801747435952,3.33576457884659
"MAP_0220",8128.05906737955,1.1218500161038,0.0972915938128737,11.5308010912178,9.22809981419562e-31,9.27072383181316e-30,1.1218500161038,2.17625862574331
"MAP_0363",306.030287131882,1.61317918655313,0.139991925970738,11.5233730471737,1.00594441816711e-30,1.00457046003878e-29,1.61317918655313,3.05925249945003
"MAP_0489c",227.970637405961,3.88146220474475,0.336835488106835,11.5233172922493,1.00659572785493e-30,1.00457046003878e-29,3.88146220474475,14.7379320774897
"MAP_1203",383.711597902911,-1.67448237323679,0.145312835101654,-11.5232929841703,1.00687981741818e-30,1.00457046003878e-29,1.67448237323679,-3.19204806013155
"MAP_2712c",187.478195208234,1.65139022174865,0.143372155891786,11.5182073637442,1.06810007473621e-30,1.06321174487471e-29,1.65139022174865,3.14136203886864
"MAP_1606c",207.554681968411,-2.21567834118527,0.192381978942781,-11.5170784361474,1.08218334512754e-30,1.07477113043488e-29,2.21567834118527,-4.64499917762373
"MAP_3684",898.439345162558,-3.45495141604633,0.299990979871589,-11.5168509984041,1.08504283956068e-30,1.07515634443939e-29,3.45495141604633,-10.9658931480606
"MAP_0067",1024.09141275649,1.53043703771336,0.133003724021165,11.5067232062601,1.22027400754927e-30,1.20640725746349e-29,1.53043703771336,2.88873334671934
"MAP_2281c",2316.12856492489,-1.23867161394574,0.107797749464742,-11.4907001314613,1.46916364763177e-30,1.44917502657556e-29,1.23867161394574,-2.35981148555789
"MAP_3799",202.328813467056,1.53505492058392,0.133608211016049,11.4892259159097,1.49445023666956e-30,1.4707824727404e-29,1.53505492058392,2.89799462800824
"MAP_0209c",402.883553568469,-2.24227881790611,0.195189953389258,-11.4876753591638,1.52151248186826e-30,1.49403595849367e-29,2.24227881790611,-4.73143831912379
"MAP_1893c",390.414212221194,-1.7948171637143,0.156385078567112,-11.4769080283069,1.72333703448485e-30,1.68840452702908e-29,1.7948171637143,-3.4697149952406
"MAP_2285c",1415.09394272169,-1.42878791008333,0.124856399583109,-11.4434495536793,2.53597793847549e-30,2.47898967019514e-29,1.42878791008333,-2.69220432977328
"MAP_3113c",154.661955183049,1.8802149722471,0.164313498061613,11.4428515881396,2.55352161768919e-30,2.49054238496591e-29,1.8802149722471,3.68129910246677
"MAP_2177c",237.872220345335,2.22235828432027,0.194724487243636,11.4128341832001,3.60779053426127e-30,3.51093709709989e-29,2.22235828432027,4.66655624541599
"MAP_1136",365.719668432672,1.66530002495025,0.146106219009689,11.3978722893364,4.2846275339349e-30,4.16029682424483e-29,1.66530002495025,3.17179608916765
"MAP_3838c",1172.59637221013,-1.9532407531278,0.17146249957676,-11.3916498240093,4.60192689968595e-30,4.45843697408327e-29,1.9532407531278,-3.87243427523472
"MAP_3976",2346.04188257153,0.853208341207726,0.075139820900363,11.3549424390976,7.00860372600305e-30,6.77498360180295e-29,0.853208341207726,1.80651388216185
"MAP_4078",510.273767794769,1.2511322162143,0.110196563891208,11.3536409125197,7.11374854228525e-30,6.86137608845695e-29,1.2511322162143,2.38028152422308
"MAP_0822c",820.676247010422,-1.22799267595818,0.108461703916078,-11.3219010177854,1.02230657396939e-29,9.83856990435144e-29,1.22799267595818,-2.34240847084539
"MAP_1241c",582.135833445898,-1.9496251068905,0.172248780428912,-11.3186584081222,1.06082913673412e-29,1.01867698560562e-28,1.9496251068905,-3.86274142834184
"MAP_3942",251.698248402127,1.57740374753933,0.139691449956864,11.2920565147432,1.43636023346179e-29,1.37624824131251e-28,1.57740374753933,2.98432311865726
"MAP_1476c",334.047418863397,-1.6229699731682,0.143742524190956,-11.2908130861272,1.45682709655738e-29,1.39279074066475e-28,1.6229699731682,-3.08008459043407
"MAP_3384",5333.65284786494,-2.32893701084882,0.206675658699107,-11.2685597593254,1.87613611894854e-29,1.78973511347064e-28,2.32893701084882,-5.02435015287646
"MAP_2135c",937.177671630462,-1.27121869708934,0.112870711520375,-11.2626090503546,2.00726445294742e-29,1.91063465433726e-28,1.27121869708934,-2.41365369571476
"MAP_0862",941.202048424195,-1.25371628604515,0.111385051877971,-11.2556960283924,2.17105290823544e-29,2.0620262338044e-28,1.25371628604515,-2.38454876385301
"MAP_0474c",993.028248792293,-1.05699741383884,0.0939830081587681,-11.2466863377391,2.4045688392709e-29,2.27883974963582e-28,1.05699741383884,-2.08059680338295
"MAP_2267c",15210.2017671914,0.637149236442686,0.0566782074374203,11.2415205993622,2.54952515787804e-29,2.41096400799336e-28,0.637149236442686,1.55525294319393
"MAP_2612c",1483.1758448106,-1.06503455367247,0.0947696451565358,-11.2381401440651,2.64904460084168e-29,2.49964078387447e-28,1.06503455367247,-2.09221998928701
"MAP_1389",764.399937956675,-1.23985844151794,0.110415168431847,-11.2290590063559,2.93588508650977e-29,2.76430738664881e-28,1.23985844151794,-2.36175357419131
"MAP_1774c",372.173140663145,1.6053388471995,0.143116650219765,11.2169956796389,3.3650891702508e-29,3.16158485757905e-28,1.6053388471995,3.04267205793606
"MAP_2855c",7141.67133626933,-1.74694569351422,0.155873546741281,-11.2074545683739,3.74817658090978e-29,3.51391554460291e-28,1.74694569351422,-3.35647220042094
"MAP_3058c",1523.0766883038,1.18920649801581,0.106235226814267,11.1940881916214,4.358631988059e-29,4.07742992431326e-28,1.18920649801581,2.28027290551154
"MAP_2861",388.0675885695,-1.90510432861733,0.170277615320115,-11.1882253285954,4.65660339123693e-29,4.34682934589714e-28,1.90510432861733,-3.74535982596658
"MAP_2152c",2262.99446617177,-3.11987850844658,0.278886777946005,-11.1869000438974,4.72671113841348e-29,4.40282515034232e-28,3.11987850844658,-8.69314680621035
"MAP_0490",105.119340927919,2.91101023999944,0.260338941685997,11.1816166307939,5.01676762872151e-29,4.66302119336294e-28,2.91101023999944,7.52144700581122
"MAP_3706c",346.88337095732,-1.93683364177171,0.173267303082806,-11.1782985439906,5.20788652879892e-29,4.83034251605017e-28,1.93683364177171,-3.82864432352801
"MAP_1330c",362.483953825105,1.86213835092713,0.16660703014539,11.1768293889047,5.29479946136198e-29,4.90050588445205e-28,1.86213835092713,3.63546108090736
"MAP_1554c",358.397839554296,2.16060775177175,0.193463612829848,11.1680316529187,5.84620369865223e-29,5.39936010385079e-28,2.16060775177175,4.4710316287917
"MAP_2616c",275.226168793044,1.49526181064278,0.133947913252724,11.1630093693332,6.18614293966882e-29,5.70121224312699e-28,1.49526181064278,2.81915306490082
"MAP_2593c",4410.63107176909,2.24932388074661,0.201786472991034,11.147049885978,7.4019898817716e-29,6.8073268468724e-28,2.24932388074661,4.75459969391612
"MAP_3292c",446.409068636167,1.31043878430586,0.117634810097563,11.1398894869556,8.02188286490618e-29,7.36185452792023e-28,1.31043878430586,2.48016960918316
"MAP_4191c",288.897268449044,1.53519649162808,0.137825215250061,11.1387200726857,8.12790319490042e-29,7.44344818901407e-28,1.53519649162808,2.89827902092871
"MAP_1091",947.353627026023,1.46448953959392,0.131518292528423,11.1352535943045,8.450414852191e-29,7.72254298467034e-28,1.46448953959392,2.75965810023446
"MAP_3313",1497.31205098895,1.29896336377019,0.116846088908282,11.1168749926222,1.03845925331234e-28,9.47022589498679e-28,1.29896336377019,2.46052020552215
"MAP_3216",197.571211390097,-1.73607907195962,0.156878566585947,-11.066387905887,1.82613726579413e-28,1.66186131928963e-27,1.73607907195962,-3.33128566130847
"MAP_0743c",1542.58959718151,-1.36308484510862,0.123207157973932,-11.0633575802229,1.88891518435962e-28,1.71540314237252e-27,1.36308484510862,-2.57234624247566
"MAP_4245",3287.47540417446,1.02327139353569,0.0925174201991122,11.0603104943204,1.95419858223926e-28,1.77099246515433e-27,1.02327139353569,2.03252259936526
"MAP_1473c",824.449643970793,-1.05933629184808,0.0958891604570789,-11.047508256392,2.25383879602972e-28,2.03829496106638e-27,1.05933629184808,-2.08397257488259
"MAP_2175c",85.506245687408,2.27012913767712,0.205804321367612,11.0305222096001,2.72279404557725e-28,2.45729338138196e-27,2.27012913767712,4.82366306435436
"MAP_3683",275.149990403613,-2.97467929712569,0.269684178141435,-11.0302329103105,2.73156708741382e-28,2.46010700419257e-27,2.97467929712569,-7.86081717932916
"MAP_3864",293.586248476714,-1.84298976740486,0.167230298276897,-11.0206690198763,3.03792705796468e-28,2.73036832688974e-27,1.84298976740486,-3.58752719332353
"MAP_0125c",78.1754147949577,2.69111684732795,0.244659601700249,10.999432798166,3.8454302500544e-28,3.44899414180137e-27,2.69111684732795,6.45813163441102
"MAP_2237",321.84542443225,-1.84288526978728,0.167581348262733,-10.9969593209026,3.95235106453816e-28,3.53759817504958e-27,1.84288526978728,-3.58726735014294
"MAP_0258",611.046290479344,-1.96813626450956,0.179202831209657,-10.9827297438563,4.62726340946151e-28,4.1331818955149e-27,1.96813626450956,-3.91262342894396
"MAP_3719",920.432546291443,-1.19709540075805,0.109025606261636,-10.9799472051117,4.7720261621471e-28,4.25375282896309e-27,1.19709540075805,-2.29277598030581
"MAP_1019",27585.5627598431,-1.98865692581082,0.181238021235075,-10.972625458272,5.1747601375137e-28,4.59391971391523e-27,1.98865692581082,-3.96867363233242
"MAP_3960",621.760697936338,-1.19211455942757,0.108643488206867,-10.9727198482221,5.1693596023901e-28,4.59391971391523e-27,1.19211455942757,-2.28487392043578
"MAP_2417c",190.386371886763,-1.97608378041212,0.180379263848646,-10.9551604671712,6.27670255901816e-28,5.56082609607515e-27,1.97608378041212,-3.93423675908383
"MAP_2406c",4317.25102361213,-4.69258222290458,0.428472420282428,-10.951888618202,6.5076406397874e-28,5.75370666322667e-27,4.69258222290458,-25.8587785061046
"MAP_1877c",457.226411546441,1.25900324611203,0.115215704482147,10.9273579653988,8.52957418181622e-28,7.52609486630843e-27,1.25900324611203,2.39330331146776
"MAP_1291",423.987980303746,-1.51911047463173,0.139334901400304,-10.9025840572951,1.12029714629828e-27,9.86496474979251e-27,1.51911047463173,-2.86614276774017
"MAP_2441c",127.759487117974,2.11930201836542,0.194617547228915,10.8895731579262,1.29244595822399e-27,1.13578584207563e-26,2.11930201836542,4.34483689205545
"MAP_0576",229.705150172797,-1.72304076875677,0.158272261918324,-10.8865618515387,1.33588756131523e-27,1.17157888860768e-26,1.72304076875677,-3.30131492376167
"MAP_2362c",253.811037598874,-1.59554914779706,0.14656379847881,-10.8863796132286,1.33856254629429e-27,1.17157888860768e-26,1.59554914779706,-3.02209528331811
"MAP_3010c",247.274789254377,1.49554021075618,0.137531905439598,10.8741328492174,1.53104663593973e-27,1.33736001332085e-26,1.49554021075618,2.8196971357148
"MAP_2526c",136.452232047363,1.62452343057517,0.1494909041339,10.8670386334682,1.65485246437421e-27,1.442606857721e-26,1.62452343057517,3.08340293358716
"MAP_3839c",2548.59009498676,-2.83207526461039,0.260910317440818,-10.8545928439675,1.89650091990052e-27,1.64995580031346e-26,2.83207526461039,-7.12097735381943
"MAP_2359c",91.617584972313,-3.32473847613152,0.306349558697393,-10.8527607817305,1.93491079352279e-27,1.68001236563356e-26,3.32473847613152,-10.0194990643558
"MAP_0657c",2477.1515010711,1.21271451149566,0.111745434682055,10.8524747784654,1.94097617939989e-27,1.68192158971903e-26,1.21271451149566,2.31773321251038
